clip_stem,vid,match,set_id,rally,ball_round,raw_type_en,player_side,split_v2,split_bst_baseline,aroundhead,backhand,frame_num,shuttle_start_f,shuttle_end_f
42_1_26_1,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,26,1,unknown,Top,,test,,,37105,37090,37157
42_1_26_2,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,26,2,clear,Bottom,train,test,0.0,0.0,37157,37112,37190
42_1_26_3,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,26,3,clear,Top,train,test,1.0,0.0,37183,37157,37221
42_1_26_4,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,26,4,clear,Bottom,train,test,0.0,0.0,37214,37183,37250
42_1_26_5,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,26,5,clear,Top,train,test,1.0,0.0,37243,37214,37284
42_1_26_6,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,26,6,clear,Bottom,train,test,1.0,0.0,37277,37243,37327
42_1_26_7,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,26,7,clear,Top,train,test,0.0,0.0,37320,37277,37351
42_1_26_8,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,26,8,drop,Bottom,train,test,0.0,0.0,37344,37320,37373
42_1_26_9,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,26,9,net_shot,Top,train,test,0.0,1.0,37366,37344,37404
42_1_26_10,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,26,10,lob,Bottom,train,test,0.0,0.0,37397,37366,37442
42_1_26_11,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,26,11,clear,Top,train,test,1.0,0.0,37435,37397,37471
42_1_26_12,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,26,12,smash,Bottom,train,test,1.0,0.0,37464,37435,37488
42_1_26_13,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,26,13,return_net,Top,train,test,0.0,0.0,37481,37464,37496
42_1_27_1,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,1,unknown,Bottom,,test,,,38143,38128,38195
42_1_27_2,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,2,drop,Top,train,test,0.0,0.0,38227,38182,38253
42_1_27_3,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,3,net_shot,Bottom,train,test,0.0,0.0,38246,38227,38283
42_1_27_4,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,4,push,Top,train,test,0.0,1.0,38276,38246,38313
42_1_27_5,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,5,passive_drop,Bottom,train,test,0.0,0.0,38306,38276,38346
42_1_27_6,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,6,push,Top,train,test,0.0,1.0,38339,38306,38372
42_1_27_7,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,7,clear,Bottom,train,test,1.0,0.0,38365,38339,38416
42_1_27_8,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,8,smash,Top,train,test,0.0,0.0,38409,38365,38431
42_1_27_9,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,9,return_net,Bottom,train,test,0.0,0.0,38424,38409,38462
42_1_27_10,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,10,lob,Top,train,test,0.0,1.0,38455,38424,38487
42_1_27_11,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,11,drop,Bottom,train,test,1.0,0.0,38480,38455,38511
42_1_27_12,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,12,net_shot,Top,train,test,0.0,1.0,38504,38480,38544
42_1_27_13,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,13,lob,Bottom,train,test,0.0,0.0,38537,38504,38586
42_1_27_14,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,14,drop,Top,train,test,1.0,0.0,38579,38537,38606
42_1_27_15,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,15,lob,Bottom,train,test,0.0,0.0,38599,38579,38634
42_1_27_16,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,16,clear,Top,train,test,0.0,0.0,38627,38599,38666
42_1_27_17,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,17,clear,Bottom,train,test,1.0,0.0,38659,38627,38691
42_1_27_18,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,18,clear,Top,train,test,0.0,0.0,38684,38659,38736
42_1_27_19,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,19,clear,Bottom,train,test,0.0,0.0,38733,38688,38775
42_1_27_20,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,20,passive_drop,Top,train,test,0.0,0.0,38768,38733,38803
42_1_27_21,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,21,cross_court_net_shot,Bottom,train,test,0.0,1.0,38796,38768,38832
42_1_27_22,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,22,net_shot,Top,train,test,0.0,1.0,38825,38796,38862
42_1_27_23,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,27,23,net_shot,Bottom,train,test,0.0,0.0,38855,38825,38870
42_1_28_1,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,28,1,long_service,Top,train,test,0.0,0.0,40314,40299,40366
42_1_28_2,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,28,2,smash,Bottom,train,test,0.0,0.0,40369,40324,40384
42_1_29_1,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,29,1,long_service,Top,train,test,0.0,0.0,40831,40816,40883
42_1_29_2,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,29,2,smash,Bottom,train,test,0.0,0.0,40885,40840,40909
42_1_29_3,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,29,3,return_net,Top,train,test,0.0,1.0,40902,40885,40935
42_1_29_4,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,29,4,cross_court_net_shot,Bottom,train,test,0.0,0.0,40928,40902,40961
42_1_29_5,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,29,5,lob,Top,train,test,0.0,0.0,40954,40928,41006
42_1_29_6,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,29,6,drop,Bottom,train,test,0.0,0.0,40999,40954,41035
42_1_29_7,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,29,7,net_shot,Top,train,test,0.0,1.0,41028,40999,41066
42_1_29_8,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,29,8,lob,Bottom,train,test,0.0,0.0,41059,41028,41107
42_1_29_9,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,29,9,clear,Top,train,test,1.0,0.0,41100,41059,41151
42_1_29_10,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,29,10,drop,Bottom,train,test,0.0,0.0,41144,41100,41174
42_1_29_11,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,29,11,cross_court_net_shot,Top,train,test,0.0,1.0,41167,41144,41203
42_1_29_12,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,29,12,net_shot,Bottom,train,test,0.0,1.0,41196,41167,41211
42_1_30_1,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,30,1,unknown,Top,,test,,,41874,41859,41926
42_1_30_2,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,30,2,smash,Bottom,train,test,0.0,0.0,41929,41884,41948
42_1_30_3,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,30,3,return_net,Top,train,test,0.0,0.0,41941,41929,41975
42_1_30_4,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,30,4,return_net,Bottom,train,test,0.0,0.0,41968,41941,42004
42_1_30_5,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,30,5,push,Top,train,test,0.0,1.0,41997,41968,42035
42_1_30_6,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,30,6,clear,Bottom,train,test,1.0,0.0,42028,41997,42065
42_1_30_7,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,30,7,drop,Top,train,test,1.0,0.0,42058,42028,42073
42_1_31_1,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,31,1,short_service,Bottom,train,test,0.0,1.0,42700,42685,42731
42_1_31_2,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,31,2,lob,Top,train,test,0.0,1.0,42724,42700,42767
42_1_31_3,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,31,3,clear,Bottom,train,test,1.0,0.0,42760,42724,42797
42_1_31_4,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,31,4,drop,Top,train,test,0.0,0.0,42790,42760,42805
42_1_32_1,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,32,1,unknown,Top,,test,,,43467,43452,43519
42_1_32_2,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,32,2,smash,Bottom,train,test,0.0,0.0,43518,43473,43544
42_1_32_3,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,32,3,defensive_return_drive,Top,train,test,0.0,0.0,43537,43518,43564
42_1_32_4,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,32,4,smash,Bottom,train,test,1.0,0.0,43557,43537,43581
42_1_32_5,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,32,5,return_net,Top,train,test,0.0,0.0,43574,43557,43608
42_1_32_6,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,32,6,push,Bottom,train,test,0.0,1.0,43601,43574,43645
42_1_32_7,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,32,7,clear,Top,train,test,0.0,0.0,43638,43601,43680
42_1_32_8,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,32,8,smash,Bottom,train,test,1.0,0.0,43673,43638,43688
42_1_33_1,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,33,1,unknown,Bottom,,test,,,44515,44500,44555
42_1_33_2,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,33,2,push,Top,train,test,0.0,0.0,44548,44515,44585
42_1_33_3,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,33,3,passive_drop,Bottom,train,test,0.0,1.0,44578,44548,44609
42_1_33_4,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,33,4,push,Top,train,test,0.0,1.0,44602,44578,44639
42_1_33_5,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,33,5,clear,Bottom,train,test,1.0,0.0,44632,44602,44684
42_1_33_6,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,33,6,smash,Top,train,test,0.0,0.0,44680,44635,44695
42_1_34_1,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,34,1,unknown,Bottom,,test,,,45293,45278,45329
42_1_34_2,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,34,2,net_shot,Top,train,test,0.0,1.0,45322,45293,45355
42_1_34_3,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,34,3,push,Bottom,train,test,0.0,1.0,45348,45322,45385
42_1_34_4,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,34,4,clear,Top,train,test,1.0,0.0,45378,45348,45415
42_1_34_5,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,34,5,clear,Bottom,train,test,0.0,0.0,45408,45378,45444
42_1_34_6,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,34,6,clear,Top,train,test,1.0,0.0,45437,45408,45452
42_1_35_1,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,35,1,short_service,Bottom,train,test,0.0,1.0,45982,45967,46013
42_1_35_2,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,35,2,push,Top,train,test,0.0,0.0,46006,45982,46035
42_1_35_3,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,35,3,drop,Bottom,train,test,1.0,0.0,46028,46006,46056
42_1_35_4,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,35,4,lob,Top,train,test,0.0,1.0,46049,46028,46087
42_1_35_5,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,35,5,clear,Bottom,train,test,1.0,0.0,46080,46049,46095
42_1_36_1,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,36,1,long_service,Top,train,test,0.0,0.0,46743,46728,46795
42_1_36_2,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,36,2,smash,Bottom,train,test,0.0,0.0,46797,46752,46820
42_1_36_3,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,36,3,return_net,Top,train,test,0.0,0.0,46813,46797,46850
42_1_36_4,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,36,4,cross_court_net_shot,Bottom,train,test,0.0,0.0,46843,46813,46878
42_1_36_5,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,36,5,lob,Top,train,test,0.0,0.0,46871,46843,46921
42_1_36_6,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,36,6,passive_drop,Bottom,train,test,0.0,0.0,46914,46871,46950
42_1_36_7,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,36,7,lob,Top,train,test,0.0,1.0,46943,46914,46989
42_1_36_8,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,36,8,clear,Bottom,train,test,1.0,0.0,46982,46943,47016
42_1_36_9,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,36,9,drop,Top,train,test,0.0,0.0,47009,46982,47042
42_1_36_10,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,36,10,net_shot,Bottom,train,test,0.0,0.0,47035,47009,47072
42_1_36_11,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,36,11,push,Top,train,test,0.0,1.0,47065,47035,47100
42_1_36_12,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,36,12,drop,Bottom,train,test,1.0,0.0,47093,47065,47108
42_1_37_1,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,37,1,unknown,Bottom,,test,,,48405,48390,48457
42_1_37_2,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,37,2,lob,Top,train,test,0.0,1.0,48456,48411,48497
42_1_37_3,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,37,3,clear,Bottom,train,test,1.0,0.0,48490,48456,48538
42_1_37_4,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,37,4,smash,Top,train,test,0.0,0.0,48531,48490,48554
42_1_37_5,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,37,5,return_net,Bottom,train,test,0.0,0.0,48547,48531,48562
42_1_38_1,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,1,long_service,Top,train,test,0.0,0.0,49433,49418,49485
42_1_38_2,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,2,drop,Bottom,train,test,0.0,0.0,49488,49443,49522
42_1_38_3,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,3,lob,Top,train,test,0.0,0.0,49515,49488,49554
42_1_38_4,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,4,smash,Bottom,train,test,1.0,0.0,49547,49515,49571
42_1_38_5,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,5,return_net,Top,train,test,0.0,1.0,49564,49547,49602
42_1_38_6,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,6,lob,Bottom,train,test,0.0,0.0,49595,49564,49643
42_1_38_7,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,7,smash,Top,train,test,1.0,0.0,49636,49595,49662
42_1_38_8,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,8,return_net,Bottom,train,test,0.0,1.0,49655,49636,49690
42_1_38_9,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,9,push,Top,train,test,0.0,0.0,49683,49655,49704
42_1_38_10,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,10,return_net,Bottom,train,test,0.0,1.0,49697,49683,49727
42_1_38_11,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,11,lob,Top,train,test,0.0,0.0,49720,49697,49766
42_1_38_12,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,12,drop,Bottom,train,test,0.0,0.0,49759,49720,49791
42_1_38_13,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,13,lob,Top,train,test,0.0,0.0,49784,49759,49824
42_1_38_14,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,14,clear,Bottom,train,test,1.0,0.0,49817,49784,49857
42_1_38_15,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,15,clear,Top,train,test,1.0,0.0,49850,49817,49897
42_1_38_16,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,16,smash,Bottom,train,test,0.0,0.0,49890,49850,49914
42_1_38_17,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,17,return_net,Top,train,test,0.0,0.0,49907,49890,49933
42_1_38_18,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,18,net_shot,Bottom,train,test,0.0,1.0,49926,49907,49957
42_1_38_19,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,19,lob,Top,train,test,0.0,1.0,49950,49926,49991
42_1_38_20,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,20,clear,Bottom,train,test,1.0,0.0,49984,49950,50019
42_1_38_21,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,21,clear,Top,train,test,0.0,0.0,50012,49984,50045
42_1_38_22,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,22,drop,Bottom,train,test,1.0,0.0,50038,50012,50071
42_1_38_23,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,23,cross_court_net_shot,Top,train,test,0.0,1.0,50064,50038,50099
42_1_38_24,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,24,push,Bottom,train,test,0.0,1.0,50092,50064,50140
42_1_38_25,42,Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1,38,25,passive_drop,Top,train,test,0.0,1.0,50133,50092,50165
